"celltype_clean","celltype.l3","FP_Count","TP_Count","Mean_Z","Cell_Count","Method","Signature","Ext","Mode"
"T-cells-CD4","CD4 TCM_2",0,0,-0.243762840171479,395,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","CD4 TCM_3",2,0,-0.284113014687592,5363,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","CD4 TEM_1",1,0,-0.304735405380752,1312,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","CD4 TEM_2",1,0,-0.276097953977948,332,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","CD4 TEM_3",2,0,-0.295571808713228,1691,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","CD4 TEM_4",0,0,-0.263802181329186,72,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","CD8 Naive",0,0,-0.56395114356013,1,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","CD8 Proliferating",0,0,-0.29339509066072,7,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","CD8 TCM_2",0,0,-0.228200119175067,1,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","CD8 TCM_3",0,0,-0.204379820213691,6,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","CD8 TEM_2",0,0,-0.25732826802742,1,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","CD8 TEM_4",0,0,-0.0956278606295659,3,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","Doublet",0,0,-0.355136208367803,20,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","HSPC",1,0,0.125843174184807,4,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","MAIT",2,0,-0.221366332914643,555,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","NK Proliferating",0,0,-0.373217399006253,4,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","NK_1",0,0,0.0691463227849043,3,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","NK_2",0,0,-0.207986983061554,4,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","NK_3",0,0,-0.0441701924253181,2,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","NK_CD56bright",0,0,-0.110610448188168,1,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","Platelet",1,3,1.51584718643419,17,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","Treg Memory",1,0,-0.282146058232925,907,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","Treg Naive",0,0,-0.342161173531387,1033,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","cDC2_1",0,0,0.189166673618192,2,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","cDC2_2",0,0,0.143418835954815,5,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","dnT_1",0,0,-0.31543314644146,8,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","dnT_2",0,0,-0.317835514123815,20,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","gdT_1",0,0,-0.246273738548403,6,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","gdT_2",0,0,-0.249281582518752,3,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","gdT_3",0,0,-0.3179268670872,5,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","gdT_4",0,0,-0.324800012617429,1,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD4","pDC",0,1,0.269828137475955,3,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","CD14 Mono",0,0,0.257937335925015,1,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","CD4 Naive",0,0,-0.524988421770173,1,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","CD4 Proliferating",0,0,0.00259506067571713,1,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","CD4 TCM_1",0,0,-0.221771025929471,2,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","CD4 TCM_3",0,0,-0.22040901439734,3,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","CD4 TEM_3",0,0,-0.37695143362134,1,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 Naive",1,0,-0.332804226873646,8836,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 Naive_2",0,0,-0.293056637144427,173,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 Proliferating",0,0,-0.22066162628808,34,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TCM_1",0,0,-0.289794627659366,583,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TCM_2",0,1,-0.251149264518619,874,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TCM_3",0,0,-0.238375400435834,404,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_1",3,0,-0.266034895405974,1979,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_2",6,0,-0.195323926756592,1803,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_3",1,0,-0.216773615361649,211,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_4",16,0,-0.159660061109868,2696,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_5",12,0,-0.175341105433416,1544,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","CD8 TEM_6",0,0,-0.25700450085961,238,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","MAIT",0,0,-0.288448521337678,1181,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","NK Proliferating",0,0,-0.247990771956648,14,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","NK_1",0,0,-0.0145096248321586,3,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","NK_2",0,0,0.00268237579448342,11,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","NK_4",0,0,0.0260767886313853,2,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","NK_CD56bright",0,0,-0.308805057382958,4,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","Platelet",0,0,-0.290117568350387,13,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","Treg Memory",0,0,-0.351347505000093,3,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","dnT_1",0,0,-0.199791656882776,6,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","dnT_2",0,0,-0.396403665393821,2,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","gdT_1",0,0,-0.152391590315822,30,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","gdT_2",1,0,-0.167085732684997,111,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","gdT_3",0,0,-0.165628882376967,5,"AddModuleScore","Standard",TRUE,"percentile"
"T-cells-CD8","gdT_4",0,0,-0.195048766294927,47,"AddModuleScore","Standard",TRUE,"percentile"
"Total-memory-B-cells","B intermediate kappa",0,0,-0.342651582444323,576,"AddModuleScore","Standard",TRUE,"percentile"
"Total-memory-B-cells","B intermediate lambda",0,0,-0.347040583409356,506,"AddModuleScore","Standard",TRUE,"percentile"
"Total-memory-B-cells","B memory kappa",1,1,-0.315088410663304,1403,"AddModuleScore","Standard",TRUE,"percentile"
"Total-memory-B-cells","B memory lambda",0,2,-0.319117056496478,888,"AddModuleScore","Standard",TRUE,"percentile"
"Total-memory-B-cells","B naive kappa",0,0,-0.359930103528938,130,"AddModuleScore","Standard",TRUE,"percentile"
"Total-memory-B-cells","B naive lambda",0,0,-0.328422757098041,28,"AddModuleScore","Standard",TRUE,"percentile"
"Total-memory-B-cells","CD14 Mono",0,0,0.0677954475676621,1,"AddModuleScore","Standard",TRUE,"percentile"
"Total-memory-B-cells","CD4 TCM_3",0,0,-0.0219110612846108,2,"AddModuleScore","Standard",TRUE,"percentile"
"Total-memory-B-cells","CD8 Naive",0,0,-0.2258517779552,1,"AddModuleScore","Standard",TRUE,"percentile"
"Total-memory-B-cells","CD8 TEM_2",0,0,-0.237158645676531,1,"AddModuleScore","Standard",TRUE,"percentile"
