"celltype_clean","celltype.l3","FP_Count","TP_Count","Mean_Z","Cell_Count","Method","Signature","Ext","Mode"
"Late-NK-cells","CD4 TEM_2",0,0,-0.675972489606867,1,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","CD8 Naive",0,0,-0.409631142046047,242,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","CD8 Naive_2",0,0,-0.356038612199527,3,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","CD8 Proliferating",0,0,-0.162078083195417,2,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","CD8 TCM_1",0,0,-0.321355296878498,5,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","CD8 TCM_2",0,0,-0.371157822571479,9,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","CD8 TEM_1",0,0,-0.419896136689743,34,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","CD8 TEM_2",0,0,-0.220776714205844,65,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","CD8 TEM_3",0,0,-0.298397306907476,8,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","CD8 TEM_4",0,0,-0.205147081288408,33,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","CD8 TEM_5",0,0,-0.273434489398473,49,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","CD8 TEM_6",0,0,-0.315575249618048,65,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","Doublet",0,12,2.19485395211562,16,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","HSPC",6,0,0.379121096695933,26,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","ILC",0,0,-0.11373769387649,76,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","MAIT",0,0,-0.252947115291022,11,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","NK Proliferating",1,0,-0.110220106673011,349,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","NK_1",14,0,-0.12255173742584,1881,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","NK_2",74,0,-0.0336038866981132,6708,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","NK_3",6,0,-0.0976957698296953,1657,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","NK_4",10,0,-0.0747489908766748,1148,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","NK_CD56bright",1,0,-0.160841219755308,605,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","Plasma",0,0,-0.718636908737567,1,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","Plasmablast",0,0,-0.448067636375215,1,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","Platelet",1,2,2.09766518655505,7,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","Treg Memory",0,0,-0.522032433821197,3,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","Treg Naive",0,0,-0.434253429534282,10,"UCell","Standard",TRUE,"percentile"
"Late-NK-cells","cDC1",0,1,0.362201611383185,5,"UCell","Standard",TRUE,"percentile"
