"celltype_clean","TP","FP","FN","TN","Mean_Z","n","Accuracy","Balanced_Accuracy","Method","Signature","Ext","Mode"
"Non-B / Non-monocyte cells",0,0,0,0,0.36087758891329,48,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Non-B cells",0,0,0,0,1.0735642937581,857,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Non-T / Non-NK cells",0,0,0,0,0.100348974147961,73,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Non-cDCs",0,0,0,0,-0.266022935833001,12,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Non-classical monocytes (PLA+)",36,0,188,0,-0.414785437084248,224,0.160714285714286,0.0803571424984056,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Non-classical monocytes (PLA−)",0,264,0,1153,-0.289157561863964,1417,0.813690896259704,0.406845447842734,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Other immune cells",0,0,0,0,0.152578831253722,11,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"R11",0,0,0,0,-0.137949078379088,512,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"R13",0,0,0,0,-0.156812961341611,204,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"R40",0,0,0,0,-0.101435490693297,247,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Singlets",0,0,0,0,0.296249842312685,1220,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
"Total B cells",0,0,0,0,-0.672033765643164,1,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
NA,0,0,0,0,-0.32178822121203,260,0,0,"AddModuleScore","REACTOME",FALSE,"gmm_dist_platelet"
